county,state_id,lat,lng
Bamberg,SC,33.2148,-81.0542
Powell,KY,37.8311,-83.8237
Lewis,TN,35.5273,-87.4931
Lewis,KY,38.5315,-83.3781
Lincoln,AR,33.957,-91.7344
Calhoun,MS,33.9365,-89.3365
Towns,GA,34.9167,-83.7373
Big Horn,MT,45.4234,-107.4898
Bath,KY,38.145,-83.7427
Webster,KY,37.5184,-87.6832
Lamb,TX,34.0686,-102.3517
Charlton,GA,30.7817,-82.1379
Morgan,UT,41.0893,-111.5732
Camp,TX,32.9732,-94.9785
Wright,IA,42.7331,-93.7352
Cass,IL,39.9735,-90.2474
Rains,TX,32.8703,-95.7934
Jefferson,MT,46.1485,-112.0938
Kodiak Island,AK,57.6791,-153.7992
Mason,IL,40.2396,-89.9168
Madison,MO,37.4781,-90.345
Reeves,TX,31.323,-103.693
Poquoson,VA,37.1309,-76.3569
Bienville,LA,32.3473,-93.0561
Vinton,OH,39.251,-82.4853
Caldwell,KY,37.1454,-87.8678
Wilbarger,TX,34.0808,-99.241
Goshen,WY,42.0879,-104.3533
Juab,UT,39.7027,-112.7848
Howard,AR,34.0889,-93.9936
Stone,AR,35.8599,-92.1568
Amite,MS,31.1744,-90.8044
Lake,MI,43.9901,-85.8016
Glades,FL,26.9564,-81.189
Franklin,FL,29.8766,-84.8137
Owyhee,ID,42.5814,-116.1699
Allen,KS,37.8857,-95.3014
Todd,KY,36.8357,-87.1792
Blanco,TX,30.2664,-98.3999
Pulaski,IN,41.0419,-86.6988
Bleckley,GA,32.4344,-83.3278
Teton,ID,43.7594,-111.2076
Yalobusha,MS,34.0282,-89.7077
Skamania,WA,46.023,-121.9147
Butler,KY,37.2073,-86.6816
Pamlico,NC,35.1434,-76.7407
Valley,ID,44.7666,-115.5663
Monroe,WV,37.5604,-80.5505
Grundy,IA,42.4019,-92.7914
Choctaw,AL,32.0198,-88.2632
Chippewa,MN,45.0223,-95.5667
Edmonson,KY,37.2088,-86.2384
Colfax,NM,36.6061,-104.6468
Fulton,AR,36.3817,-91.8182
Morrow,OR,45.419,-119.5844
Crawford,GA,32.7145,-83.9863
Braxton,WV,38.6999,-80.7193
Northumberland,VA,37.8873,-76.4195
Appanoose,IA,40.7432,-92.8686
Lyon,IA,43.3805,-96.2102
Pike,IN,38.3988,-87.2322
Washington,KY,37.7534,-85.1748
Dawson,TX,32.7426,-101.9476
Menard,IL,40.0274,-89.8022
Newton,TX,30.7863,-93.7448
Morris,TX,33.1135,-94.7326
Northampton,VA,37.344,-75.8772
Jackson,TN,36.3592,-85.6732
Lunenburg,VA,36.9462,-78.2406
Union,IA,41.0277,-94.2424
Douglas,MO,36.9326,-92.4988
Custer,MT,46.2527,-105.5717
Trousdale,TN,36.3921,-86.1568
Blackford,IN,40.4736,-85.3249
Rolette,ND,48.7725,-99.8409
Prowers,CO,37.9552,-102.3934
Mississippi,MO,36.8281,-89.2911
Sumter,AL,32.5911,-88.1988
Macon,GA,32.3584,-84.0425
Linn,MO,39.8702,-93.1072
Koochiching,MN,48.2453,-93.7834
Telfair,GA,31.9298,-82.939
Big Horn,WY,44.5267,-107.9952
Little River,AR,33.7009,-94.2352
Chickasaw,IA,43.0601,-92.3177
Lawrence,MS,31.5502,-90.107
Shelby,IA,41.6851,-95.3102
Heard,GA,33.297,-85.1283
Tallahatchie,MS,33.9505,-90.1733
Marion,KS,38.3589,-97.0969
Summers,WV,37.6559,-80.8586
Barton,MO,37.5023,-94.3471
Fergus,MT,47.2636,-109.2245
Greene,IL,39.3562,-90.3905
Haskell,OK,35.2248,-95.1166
Iron,MI,46.2087,-88.5305
Marshall,IL,41.0332,-89.3448
Terry,TX,33.1738,-102.3352
Live Oak,TX,28.3514,-98.1248
Red River,TX,33.6207,-95.0503
Clay,NC,35.0572,-83.7502
Cherokee,IA,42.7356,-95.6238
Decatur,TN,35.603,-88.1088
Ramsey,ND,48.2689,-98.7201
Sierra,NM,33.1305,-107.1924
Lincoln,WA,47.5763,-118.4187
Cottonwood,MN,44.0071,-95.1812
Perry,MS,31.172,-88.9924
Montgomery,MO,38.9415,-91.4702
Charlotte,VA,37.0116,-78.6616
Pope,MN,45.586,-95.4445
Green,KY,37.264,-85.5531
Magoffin,KY,37.7065,-83.0649
Owen,KY,38.5197,-84.8281
Rio Grande,CO,37.5825,-106.3832
McIntosh,GA,31.4963,-81.4103
Okfuskee,OK,35.4655,-96.3228
Conecuh,AL,31.4292,-86.9937
Greensville,VA,36.6759,-77.5596
Monroe,KY,36.7122,-85.7165
Richland,MT,47.7879,-104.5614
Watonwan,MN,43.9784,-94.6141
Alleghany,NC,36.4916,-81.127
Ward,TX,31.5095,-103.1025
Washington,ID,44.4524,-116.7847
Wabash,IL,38.4461,-87.8443
Jefferson Davis,MS,31.5697,-89.823
Carbon,MT,45.2274,-109.0281
Bacon,GA,31.5537,-82.4527
Candler,GA,32.4034,-82.0737
Martin,KY,37.8016,-82.5132
Dooly,GA,32.1572,-83.7988
Grant,WV,39.1051,-79.1956
Lake,SD,44.0221,-97.1294
Mackinac,MI,46.0805,-85.0872
Carroll,KY,38.6678,-85.1236
Lancaster,VA,37.7345,-76.4632
Camden,NC,36.3891,-76.2079
Noble,OK,36.3886,-97.2305
Lake,MN,47.6411,-91.4458
DeKalb,MO,39.8932,-94.4047
Wayne,MO,37.1126,-90.4614
St. Helena,LA,30.8219,-90.7103
Middlesex,VA,37.6303,-76.5698
Washita,OK,35.2904,-98.9922
Washington,NC,35.8225,-76.5775
North Slope,AK,69.3119,-153.4813
Pushmataha,OK,34.4162,-95.3759
Desha,AR,33.8309,-91.2551
Barnes,ND,46.9361,-98.0716
Sussex,VA,36.9218,-77.2618
Evans,GA,32.1568,-81.8869
Box Butte,NE,42.2197,-103.0857
Ripley,MO,36.6528,-90.8638
Guthrie,IA,41.6837,-94.5011
Louisa,IA,41.2185,-91.2596
Butte,SD,44.9058,-103.5079
Hancock,IA,43.0819,-93.7343
Colfax,NE,41.574,-97.0865
Franklin,TX,33.1755,-95.2184
Essex,VA,37.9428,-76.9519
Early,GA,31.3228,-84.9036
Winnebago,IA,43.3776,-93.7342
Mitchell,IA,43.3564,-92.789
Bollinger,MO,37.3222,-90.0259
Red Willow,NE,40.1758,-100.4769
Roosevelt,MT,48.2945,-105.0164
Custer,NE,41.3943,-99.7262
Crawford,IN,38.2924,-86.4517
Clay,TX,33.7855,-98.2085
Ralls,MO,39.5277,-91.522
Metcalfe,KY,36.9905,-85.6292
Alcona,MI,44.6854,-83.5938
Walsh,ND,48.3695,-97.7213
Gates,NC,36.4449,-76.7005
Cumberland,IL,39.2733,-88.2402
Coosa,AL,32.9362,-86.2477
Johnston,OK,34.3165,-96.6606
Love,OK,33.9499,-97.2441
Lanier,GA,31.0379,-83.0628
Roberts,SD,45.6296,-96.9461
Montgomery,IA,41.0301,-95.1564
Bradley,AR,33.4664,-92.1624
Wilcox,AL,31.9893,-87.3082
Nemaha,KS,39.7834,-96.0141
Howard,MO,39.1425,-92.6963
Benewah,ID,47.2176,-116.6587
Pike,AR,34.1635,-93.6564
Holt,NE,42.4557,-98.7838
Perry,AR,34.9475,-92.9313
Leslie,KY,37.0941,-83.3811
Bullock,AL,32.1005,-85.7157
Emery,UT,38.9967,-110.7006
Noxubee,MS,33.1102,-88.5698
Sabine,TX,31.3432,-93.8518
Marshall,KS,39.7836,-96.5229
Yuma,CO,40.0029,-102.4243
Webster,MS,33.6131,-89.2848
Franklin,IA,42.7325,-93.2625
Pulaski,GA,32.2323,-83.476
Jackson,MN,43.6742,-95.1541
Keokuk,IA,41.3365,-92.1786
Lewis,MO,40.0969,-91.7221
Switzerland,IN,38.8262,-85.0369
Runnels,TX,31.8311,-99.9762
Nome,AK,64.9111,-164.0274
Wayne,NE,42.2093,-97.1193
Lowndes,AL,32.1547,-86.6501
Martin,IN,38.708,-86.8031
McLean,ND,47.6069,-101.3218
Cumberland,VA,37.5121,-78.245
Scott,AR,34.8607,-94.0633
Calhoun,IA,42.3852,-94.6404
Grundy,MO,40.1139,-93.5653
Ochiltree,TX,36.2784,-100.8157
Linn,KS,38.2123,-94.843
Chicot,AR,33.267,-91.2937
McCormick,SC,33.8995,-82.3099
Grand,UT,38.982,-109.5698
Swift,MN,45.2827,-95.6815
Duval,TX,27.6814,-98.5089
Stevens,MN,45.5861,-96.0003
Marion,TX,32.798,-94.3572
Parmer,TX,34.5301,-102.7845
Beaverhead,MT,45.1327,-112.8988
Somervell,TX,32.2222,-97.7746
Sac,IA,42.3862,-95.1054
Carroll,MS,33.4485,-89.9202
Clarke,IA,41.029,-93.7852
Rock,MN,43.6747,-96.2532
Montgomery,MS,33.4941,-89.6164
Deer Lodge,MT,46.0608,-113.0678
Humboldt,IA,42.7765,-94.2072
St. Clair,MO,38.0372,-93.776
Wilkes,GA,33.782,-82.7432
Cheyenne,NE,41.2198,-102.995
Latimer,OK,34.876,-95.2504
Montmorency,MI,45.0276,-84.1272
Madison,LA,32.3644,-91.2427
Mountrail,ND,48.2013,-102.3557
Brewster,TX,29.8119,-103.2517
Caldwell,LA,32.0925,-92.1166
Tunica,MS,34.6507,-90.375
West Carroll,LA,32.7885,-91.4568
Hamilton,NE,40.873,-98.0229
Yellow Medicine,MN,44.7162,-95.8684
Iron,MO,37.5552,-90.7735
Howard,IA,43.3568,-92.3172
Nowata,OK,36.7985,-95.6174
Zavala,TX,28.8662,-99.7605
Greenlee,AZ,33.2152,-109.2402
Forest,WI,45.6673,-88.7704
Stephens,TX,32.7359,-98.8362
Rice,KS,38.3472,-98.201
Brown,KS,39.8265,-95.5642
Jones,NC,35.0217,-77.3552
Irwin,GA,31.6022,-83.2764
Pipestone,MN,44.023,-96.2586
Charles Mix,SD,43.2079,-98.5879
Emmet,IA,43.3781,-94.6785
Clear Creek,CO,39.6891,-105.6444
Todd,SD,43.1934,-100.7184
Madison,MT,45.3007,-111.9203
Clinton,KY,36.7274,-85.1362
Johnson,GA,32.7015,-82.6601
Stillwater,MT,45.669,-109.3952
Jasper,IL,39.0101,-88.1538
Davis,IA,40.7477,-92.4097
Seminole,GA,30.9388,-84.8688
Pratt,KS,37.6477,-98.7396
McLean,KY,37.5292,-87.2636
Richmond,VA,37.9426,-76.7252
Hancock,KY,37.8415,-86.7779
Mitchell,TX,32.3062,-100.9211
Clearwater,ID,46.6736,-115.6567
Phelps,NE,40.5111,-99.4145
Crittenden,KY,37.3527,-88.0972
Cuming,NE,41.9164,-96.7874
Turner,GA,31.7164,-83.6241
Caldwell,MO,39.6557,-93.9827
Marshall,MN,48.3581,-96.3685
Livingston,KY,37.2096,-88.3537
Lyon,KY,37.0191,-88.0832
Cloud,KS,39.4803,-97.6492
Custer,SD,43.6776,-103.4515
Chattahoochee,GA,32.347,-84.787
Jack,TX,33.2335,-98.1725
Turner,SD,43.3109,-97.1487
Ozark,MO,36.6493,-92.4447
Archer,TX,33.6153,-98.6877
Palo Alto,IA,43.0821,-94.6781
Terrell,GA,31.777,-84.437
Sublette,WY,42.7669,-109.9147
Dawson,MT,47.2664,-104.8995
Wilcox,GA,31.9729,-83.4323
Gallatin,KY,38.7569,-84.8593
Alger,MI,46.4086,-86.604
Wilkinson,GA,32.8024,-83.1712
White Pine,NV,39.4421,-114.9017
Benton,IN,40.6063,-87.3109
Monroe,MO,39.4954,-92.0007
Kemper,MS,32.7546,-88.6412
Lucas,IA,41.0294,-93.3277
Jenkins,GA,32.7924,-81.9635
Perry,TN,35.6426,-87.859
Greene,IA,42.0363,-94.3968
Johnson,WY,44.0388,-106.5847
Oregon,MO,36.6867,-91.4033
Hancock,GA,33.2704,-83.0007
Montgomery,GA,32.1734,-82.5348
Clearwater,MN,47.5777,-95.379
Platte,WY,42.1331,-104.9659
Modoc,CA,41.5898,-120.725
Woods,OK,36.7669,-98.8651
Hickory,MO,37.9408,-93.3207
Catahoula,LA,31.6662,-91.847
Claiborne,MS,31.9737,-90.9118
Blaine,OK,35.8752,-98.4334
Quay,NM,35.1043,-103.5498
Monona,IA,42.0516,-95.9599
Montgomery,AR,34.5389,-93.6596
Trimble,KY,38.613,-85.3375
Mathews,VA,37.4353,-76.3438
Wilson,KS,37.5593,-95.7434
Daviess,MO,39.9608,-93.9855
Warren,IN,40.3469,-87.3533
Maries,MO,38.1616,-91.9249
Bracken,KY,38.6888,-84.0901
Oscoda,MI,44.6818,-84.1298
Butler,NE,41.2261,-97.1318
Carroll,MO,39.427,-93.5052
Hamilton,TX,31.7048,-98.1107
Kiowa,OK,34.9164,-98.9809
Dimmit,TX,28.4226,-99.7566
Sitka,AK,57.2424,-135.3145
Knox,NE,42.6368,-97.8919
Lee,AR,34.7805,-90.7808
Houston,TN,36.286,-87.7171
Mercer,ND,47.3092,-101.8315
Atkinson,GA,31.2971,-82.88
Cedar,NE,42.5993,-97.2524
Coffey,KS,38.2369,-95.7341
Ritchie,WV,39.1783,-81.063
Boise,ID,43.9892,-115.7303
Lake,OR,42.7935,-120.3874
Franklin,VA,36.6831,-76.9386
Lemhi,ID,44.9433,-113.9333
Keith,NE,41.1988,-101.6615
Baraga,MI,46.6626,-88.3652
Harrison,MO,40.3547,-93.992
Kusilvak,AK,62.1547,-163.3812
Kane,UT,37.2851,-111.8878
Rosebud,MT,46.2297,-106.7307
Wilkinson,MS,31.1611,-91.3109
Lafayette,FL,29.9855,-83.1811
Nevada,AR,33.664,-93.3072
Webster,WV,38.4947,-80.4219
Dawes,NE,42.7197,-103.1354
Power,ID,42.6937,-112.8407
Schoolcraft,MI,46.1966,-86.1996
Choctaw,MS,33.3473,-89.2484
Murray,MN,44.0221,-95.7633
Graham,NC,35.3502,-83.8335
Tyler,WV,39.4653,-80.8848
Prairie,AR,34.8298,-91.5528
Clay,KS,39.3497,-97.1652
Perry,AL,32.6385,-87.2944
Traill,ND,47.4542,-97.1616
San Miguel,CO,38.0038,-108.4059
Hamilton,IL,38.0816,-88.5391
Thomas,KS,39.3509,-101.0556
San Augustine,TX,31.3942,-94.1682
Searcy,AR,35.911,-92.6995
Lincoln,GA,33.7936,-82.4512
Clay,WV,38.4625,-81.0751
Anderson,KS,38.2142,-95.2933
Coleman,TX,31.7732,-99.4536
Twiggs,GA,32.6672,-83.4271
Taylor,GA,32.5555,-84.2505
Pocahontas,WV,38.3318,-80.0078
Decatur,IA,40.7377,-93.7863
Richardson,NE,40.125,-95.7175
Merrick,NE,41.169,-98.038
Doddridge,WV,39.2692,-80.707
Nicholas,KY,38.3356,-84.0153
Washakie,WY,43.905,-107.6828
Liberty,FL,30.2414,-84.8829
Clay,TN,36.5511,-85.5439
Broadwater,MT,46.3324,-111.4955
Allendale,SC,32.9881,-81.3582
Ballard,KY,37.0585,-88.9995
Dade,MO,37.4321,-93.8503
Major,OK,36.3116,-98.5359
Franklin,MS,31.4772,-90.8979
Benton,MS,34.8173,-89.1885
Yoakum,TX,33.173,-102.8278
Grant,SD,45.1719,-96.7677
Wallowa,OR,45.5799,-117.181
Conejos,CO,37.2007,-106.1916
Lexington,VA,37.7825,-79.444
Pleasants,WV,39.3709,-81.1606
Valley,MT,48.3653,-106.6675
McCulloch,TX,31.1989,-99.3475
Monroe,IA,41.0298,-92.869
Marion,GA,32.3535,-84.5246
Doniphan,KS,39.7881,-95.1468
Harney,OR,43.0641,-118.968
Adair,IA,41.3307,-94.471
Crook,WY,44.5885,-104.5699
Winkler,TX,31.8501,-103.0483
Cleveland,AR,33.8984,-92.1852
Grand Isle,VT,44.7981,-73.2948
Red River,LA,32.0931,-93.3398
Northwest Arctic,AK,67.0598,-159.7062
Pepin,WI,44.5829,-92.0015
Rappahannock,VA,38.6848,-78.1592
Greene,AL,32.8531,-87.9522
Hutchinson,SD,43.3349,-97.7544
Humphreys,MS,33.1287,-90.5266
Chariton,MO,39.5151,-92.9626
Ferry,WA,48.4703,-118.5166
Lake,CO,39.2025,-106.3448
Worth,IA,43.3774,-93.2609
Castro,TX,34.5299,-102.2617
Lee,KY,37.5948,-83.7162
Wheeler,GA,32.117,-82.7246
Pierce,NE,42.2644,-97.6013
Elliott,KY,38.1179,-83.0976
Dallam,TX,36.2779,-102.6022
Gilmer,WV,38.9241,-80.8571
Beaver,UT,38.357,-113.2355
Fall River,SD,43.2394,-103.5275
Van Buren,IA,40.7532,-91.95
Grant,KS,37.5623,-101.308
Grant,OR,44.4916,-119.0073
Kingman,KS,37.5589,-98.1363
Shannon,MO,37.1574,-91.4005
Caribou,ID,42.7705,-111.5623
Jefferson,NE,40.1757,-97.1427
Goliad,TX,28.6571,-97.4264
Newton,AR,35.92,-93.2179
East Carroll,LA,32.7325,-91.235
Southeast Fairbanks,AK,63.8762,-143.213
Jefferson,MS,31.7342,-91.0373
Powell,MT,46.8564,-112.9361
Pocahontas,IA,42.7342,-94.6787
Nemaha,NE,40.3876,-95.8498
Bon Homme,SD,42.9885,-97.8846
Kit Carson,CO,39.3055,-102.603
Wabaunsee,KS,38.9533,-96.205
Union,IN,39.6256,-84.9252
Huerfano,CO,37.6847,-104.9606
Blaine,MT,48.4327,-108.9586
Brooks,TX,27.0316,-98.2187
Swisher,TX,34.5304,-101.735
Bailey,TX,34.0686,-102.8299
Ida,IA,42.3869,-95.5135
Tillman,OK,34.3728,-98.9242
Chugach,AK,60.7233,-145.7583
Hancock,TN,36.5236,-83.2219
La Salle,TX,28.3452,-99.0996
Weston,WY,43.8404,-104.5677
Schuyler,IL,40.158,-90.6151
Clinch,GA,30.915,-82.7063
Childress,TX,34.5291,-100.2076
Burt,NE,41.8515,-96.3286
Pembina,ND,48.7675,-97.5518
Galax,VA,36.666,-80.9176
Forest,PA,41.513,-79.236
Kearney,NE,40.5067,-98.948
Refugio,TX,28.3253,-97.1656
King and Queen,VA,37.7186,-76.8953
Lac qui Parle,MN,44.9955,-96.1735
Russell,KS,38.9148,-98.7624
Clark,MO,40.4103,-91.7384
Moore,TN,35.2846,-86.3587
Tucker,WV,39.1136,-79.565
Bear Lake,ID,42.2848,-111.3297
Thurston,NE,42.1582,-96.544
Charles City,VA,37.3567,-77.0622
Buena Vista,VA,37.7319,-79.3568
Monroe,AR,34.6778,-91.2039
Saguache,CO,38.0805,-106.2815
Lake,TN,36.3352,-89.4935
Surry,VA,37.1098,-76.9002
Rio Blanco,CO,39.9798,-108.2171
Howard,NE,41.22,-98.5171
Wayne,IA,40.7395,-93.3274
Fremont,IA,40.7456,-95.6047
Pershing,NV,40.4404,-118.4044
Wolfe,KY,37.7393,-83.4932
Van Buren,TN,35.696,-85.4526
Fulton,KY,36.554,-89.1874
Moody,SD,44.022,-96.6709
Bottineau,ND,48.7922,-100.8333
Treutlen,GA,32.4039,-82.5673
Hamlin,SD,44.6738,-97.1883
Wilkin,MN,46.357,-96.4683
Norman,MN,47.3265,-96.4553
Ellsworth,KS,38.6966,-98.2048
Teton,MT,47.8371,-112.2408
Brown,IL,39.9618,-90.7504
Antelope,NE,42.1769,-98.0667
Luce,MI,46.4706,-85.5444
Gentry,MO,40.2121,-94.4099
Dallas,AR,33.9699,-92.6544
Menifee,KY,37.9414,-83.5989
Spink,SD,44.938,-98.3462
Iron,WI,46.2623,-90.2421
Bland,VA,37.134,-81.1302
Randolph,GA,31.7626,-84.7542
Henderson,IL,40.818,-90.9251
Pawnee,KS,38.1813,-99.2367
Lafayette,AR,33.2416,-93.607
Grant,MN,45.9341,-96.0122
Osceola,IA,43.3786,-95.6237
Clay,NE,40.5244,-98.0513
Edwards,IL,38.4165,-88.0533
Calhoun,WV,38.8445,-81.1176
Pendleton,WV,38.6807,-79.3509
Pondera,MT,48.2278,-112.2263
Woodruff,AR,35.1863,-91.2431
Reynolds,MO,37.3623,-90.9691
Ohio,IN,38.9501,-84.9652
Shelby,MO,39.7978,-92.0766
Essex,VT,44.7275,-71.7359
Cumberland,KY,36.7866,-85.3885
Presidio,TX,29.9998,-104.2405
Greenwood,KS,37.8778,-96.2326
Chouteau,MT,47.8806,-110.4353
Gilpin,CO,39.8575,-105.5226
Sullivan,PA,41.4462,-76.5122
Taylor,IA,40.7374,-94.6964
Sherman,KS,39.3514,-101.72
Sullivan,MO,40.2106,-93.1115
Miller,GA,31.164,-84.7308
Ontonagon,MI,46.6644,-89.3148
Ottawa,KS,39.1325,-97.6502
Benson,ND,48.0694,-99.366
Carson,TX,35.4035,-101.3542
Stanton,NE,41.9169,-97.1939
Mitchell,KS,39.3933,-98.2094
Quitman,MS,34.2514,-90.2891
Lander,NV,39.9337,-117.038
Lynn,TX,33.1768,-101.8161
McCook,SD,43.6743,-97.3685
Talbot,GA,32.6995,-84.533
Prince of Wales-Hyder,AK,55.8011,-133.0167
Gray,KS,37.7382,-100.4379
Alfalfa,OK,36.731,-98.324
San Saba,TX,31.1552,-98.8176
Covington,VA,37.7785,-79.9868
Crowley,CO,38.3266,-103.7845
Ransom,ND,46.4562,-97.6574
Cook,MN,47.9026,-90.5354
Tripp,SD,43.3459,-99.8839
Lincoln,MN,44.4126,-96.2671
Putnam,IL,41.2045,-89.2858
Audubon,IA,41.6846,-94.9058
Lincoln,CO,38.9881,-103.514
Bent,CO,37.9551,-103.0717
Emporia,VA,36.6952,-77.5364
Dixon,NE,42.4931,-96.8677
Fillmore,NE,40.5247,-97.5965
Washington,KS,39.7842,-97.0875
Cherry,NE,42.545,-101.1186
Calhoun,GA,31.5292,-84.6245
Greer,OK,34.9357,-99.5608
Cotton,OK,34.2902,-98.3722
Delta,TX,33.3863,-95.6723
Day,SD,45.3671,-97.6074
Haskell,TX,33.1782,-99.7303
Harper,KS,37.1916,-98.0755
Jefferson,OK,34.111,-97.8358
Norton,KS,39.7844,-99.9035
Mahnomen,MN,47.3253,-95.8091
Lincoln,ID,43.0024,-114.1383
Boone,NE,41.7068,-98.0672
Morris,KS,38.6874,-96.6499
Coal,OK,34.5882,-96.2978
Stark,IL,41.0934,-89.7975
Carter,MO,36.9412,-90.9623
Brule,SD,43.7181,-99.0809
Walworth,SD,45.4299,-100.0315
Johnson,NE,40.3926,-96.2651
Custer,CO,38.1087,-105.3675
Kingsbury,SD,44.3696,-97.4915
Aleutians West,AK,52.7985,-106.5633
Polk,NE,41.1869,-97.5684
Garfield,UT,37.8549,-111.4432
Martin,TX,32.306,-101.9513
Floyd,TX,34.0724,-101.3032
Hartley,TX,35.84,-102.6029
McHenry,ND,48.2346,-100.6363
Dewey,SD,45.1566,-100.8718
Yukon-Koyukuk,AK,65.5087,-151.3896
Atchison,MO,40.4308,-95.4281
Warren,GA,33.4089,-82.6768
Stevens,KS,37.1923,-101.3121
Musselshell,MT,46.4966,-108.3981
Big Stone,MN,45.4261,-96.411
Hansford,TX,36.2774,-101.3546
Garza,TX,33.1799,-101.2984
Hamilton,NY,43.6611,-74.4974
Ouray,CO,38.1555,-107.7693
Pickett,TN,36.5584,-85.0749
Toole,MT,48.6554,-111.6956
Wirt,WV,39.0225,-81.3787
Crosby,TX,33.6147,-101.3
Beaver,OK,36.7497,-100.4768
Scott,KS,38.4822,-100.9069
Pulaski,IL,37.2232,-89.1266
Cameron,LA,29.8754,-93.1937
Sheridan,NE,42.5048,-102.4089
Mineral,MT,47.1472,-114.9983
Scott,IL,39.6441,-90.4747
Dickey,ND,46.1102,-98.5047
Thayer,NE,40.1762,-97.595
Alexander,IL,37.1915,-89.3375
Stewart,GA,32.0785,-84.8352
Wheeler,TX,35.4012,-100.2698
Craig,VA,37.4817,-80.2114
Washington,CO,39.971,-103.2012
Gallatin,IL,37.7628,-88.2305
Phillips,KS,39.7846,-99.347
Rooks,KS,39.3502,-99.325
Oneida,ID,42.195,-112.5394
Carlisle,KY,36.8532,-88.971
Adams,ID,44.8896,-116.4538
Jim Hogg,TX,27.0434,-98.6973
Dillingham,AK,59.8003,-158.2346
Calhoun,AR,33.5581,-92.503
Scotland,MO,40.4526,-92.1471
Wahkiakum,WA,46.2918,-123.4244
Florence,WI,45.8485,-88.3981
Republic,KS,39.8278,-97.6506
Ringgold,IA,40.7352,-94.244
Putnam,MO,40.4789,-93.0162
Hot Springs,WY,43.719,-108.4422
Crane,TX,31.4286,-102.5156
Hyde,NC,35.5306,-76.2517
Furnas,NE,40.1764,-99.9123
Mineral,NV,38.5386,-118.4349
Morrill,NE,41.716,-103.0105
Schley,GA,32.2617,-84.3148
Mills,TX,31.4952,-98.5954
Phillips,CO,40.594,-102.3576
Custer,ID,44.2411,-114.2817
Hickman,KY,36.6781,-88.9761
Cameron,PA,41.4367,-78.204
Lincoln,NV,37.6433,-114.8775
Kimble,TX,30.4868,-99.7487
Guadalupe,NM,34.8633,-104.7906
Dewey,OK,35.9876,-99.0079
Marshall,SD,45.7586,-97.5986
Calhoun,IL,39.1693,-90.6676
Deuel,SD,44.76,-96.668
Menominee,WI,45.0044,-88.71
Holt,MO,40.0944,-95.2155
Phillips,MT,48.2592,-107.9133
Mora,NM,36.0105,-104.945
Storey,NV,39.447,-119.5294
Grant,OK,36.7961,-97.7861
LaMoure,ND,46.4569,-98.5355
Bath,VA,38.0587,-79.7411
Nuckolls,NE,40.1764,-98.0472
Kittson,MN,48.7766,-96.7829
Barber,KS,37.2289,-98.6848
Valley,NE,41.5673,-98.9819
Edmunds,SD,45.4188,-99.2153
Hidalgo,NM,31.914,-108.7148
Dunn,ND,47.3568,-102.6182
Schuyler,MO,40.4703,-92.521
Gregory,SD,43.1924,-99.1856
Columbia,WA,46.2975,-117.9078
Union,NM,36.4816,-103.471
Stafford,KS,38.031,-98.7174
Owsley,KY,37.4192,-83.6831
Mason,TX,30.7177,-99.2261
Tensas,LA,32.0019,-91.3401
Pierce,ND,48.2496,-99.9718
Clark,SD,44.8582,-97.7295
Red Lake,MN,47.8717,-96.0953
Meade,KS,37.2382,-100.3662
Wells,ND,47.5875,-99.661
Sharkey,MS,32.8798,-90.8132
Kearny,KS,38.0003,-101.3199
Lake of the Woods,MN,48.7712,-94.9046
Corson,SD,45.7086,-101.1969
Sargent,ND,46.1078,-97.6306
Knox,MO,40.1283,-92.1481
Catron,NM,33.9153,-108.4046
Sioux,ND,46.1127,-101.0404
Pope,IL,37.4127,-88.5615
Lyman,SD,43.8958,-99.8474
Sweet Grass,MT,45.8138,-109.941
Echols,GA,30.7101,-82.894
Ellis,OK,36.2184,-99.7546
Lewis,ID,46.237,-116.4263
Chase,NE,40.5242,-101.698
Sheridan,MT,48.7212,-104.5047
Fisher,TX,32.7428,-100.4022
Haskell,KS,37.5622,-100.8712
Cavalier,ND,48.7723,-98.4648
Adams,IA,41.029,-94.6992
Costilla,CO,37.2781,-105.4282
Hardin,IL,37.5182,-88.2668
Norton,VA,36.9315,-82.6262
Smith,KS,39.7852,-98.7855
Hardeman,TX,34.2902,-99.7457
Aleutians East,AK,55.3669,-161.9805
Baylor,TX,33.6165,-99.2135
Mercer,MO,40.4223,-93.5686
Hanson,SD,43.6748,-97.7873
Granite,MT,46.4045,-113.4404
Osborne,KS,39.3503,-98.7679
Baca,CO,37.3192,-102.5605
Tyrrell,NC,35.8172,-76.209
Petersburg,AK,57.1204,-132.934
Hudspeth,TX,31.4562,-105.3865
Chautauqua,KS,37.15,-96.2454
Webster,NE,40.1764,-98.5
Roger Mills,OK,35.6883,-99.6958
Foster,ND,47.4571,-98.883
Coke,TX,31.8886,-100.53
Bennett,SD,43.195,-101.664
Concho,TX,31.3266,-99.864
Nance,NE,41.3973,-97.9922
Knox,TX,33.6061,-99.7414
Sutton,TX,30.4984,-100.5382
Donley,TX,34.9654,-100.814
Emmons,ND,46.2851,-100.2387
Kimball,NE,41.1978,-103.7149
Traverse,MN,45.7722,-96.4716
Hemphill,TX,35.8376,-100.2706
Reagan,TX,31.3661,-101.5231
Harper,OK,36.7888,-99.6673
Upton,TX,31.3688,-102.0431
Shackelford,TX,32.7359,-99.354
Kinney,TX,29.3502,-100.418
